[TRACE] 23:02:15:139 nivel1/(10004:10005): Deadlock check started.
[TRACE] 23:02:22:975 nivel1/(10004:10004): Acepto Personaje: en Socket: 6
[TRACE] 23:02:22:975 nivel1/(10004:10004): Pedido posicion recurso: F
[TRACE] 23:02:23:76 nivel1/(10004:10004): Personaje a mover @, posicionX 2 posicionY 1
[TRACE] 00:08:16:937 nivel1/(12884:12884): Movimiento personaje: x: 10, y: 7

[TRACE] 00:08:17:441 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:08:17:736 nivel1/(12884:12884): Personaje a mover $, posicionX 10 posicionY 8
[TRACE] 00:08:17:736 nivel1/(12884:12884): Movimiento personaje: x: 10, y: 8

[TRACE] 00:08:17:837 nivel1/(12884:12884): Personaje a mover $, posicionX 10 posicionY 9
[TRACE] 00:08:17:837 nivel1/(12884:12884): Movimiento personaje: x: 10, y: 9

[TRACE] 00:08:17:938 nivel1/(12884:12884): Personaje a mover $, posicionX 10 posicionY 10
[TRACE] 00:08:17:938 nivel1/(12884:12884): Movimiento personaje: x: 10, y: 10

[TRACE] 00:08:18:638 nivel1/(12884:12884): Recurso a asignar H
[TRACE] 00:08:18:638 nivel1/(12884:12884): Personaje $ termina.
[TRACE] 00:08:18:638 nivel1/(12884:12884): Recursos a liberar al matar personaje 1HHHVVF
[TRACE] 00:08:27:441 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:08:37:441 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:08:47:442 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:08:57:443 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:09:07:443 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:09:17:444 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:09:27:444 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:09:37:445 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:09:47:446 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:09:57:446 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:10:07:446 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:10:17:446 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:10:27:447 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:10:37:448 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:10:47:450 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:10:57:450 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:11:07:450 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:11:17:451 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:11:27:451 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:11:37:453 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:11:47:453 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:11:57:453 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:12:07:454 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:12:17:455 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:12:27:455 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:12:37:456 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:12:47:456 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:12:57:457 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:13:07:459 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:13:17:459 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:13:27:460 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:13:37:461 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:13:47:461 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:13:57:462 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:14:07:462 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:14:17:463 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:14:27:463 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:14:37:464 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:14:47:465 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:14:57:465 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:15:07:465 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:15:17:465 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:15:27:466 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:15:37:467 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:15:47:468 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:15:57:468 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:16:07:469 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:16:17:469 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:16:27:469 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:16:37:470 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:16:47:470 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:16:57:470 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:17:07:471 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:17:17:471 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:17:27:472 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:17:37:473 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:17:47:475 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:17:57:475 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:18:07:475 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:18:17:476 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:18:27:477 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:18:37:478 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:18:47:478 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:18:57:478 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:19:07:479 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:19:17:479 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:19:27:479 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:19:37:481 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:19:47:481 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:19:57:481 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:20:07:482 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:20:17:483 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:20:27:484 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:20:37:484 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:20:47:484 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:20:57:485 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:21:07:485 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:21:17:485 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:21:27:487 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:21:37:487 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:21:47:487 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:21:57:488 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:22:07:489 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:22:17:489 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:22:27:489 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:22:37:489 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:22:47:491 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:22:57:491 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:23:07:492 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:23:17:493 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:23:27:494 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:23:37:494 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:23:47:495 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:23:57:495 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:24:07:496 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:24:17:498 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:24:27:498 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:24:37:498 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:24:47:498 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:24:57:499 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:25:07:499 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:25:17:499 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:25:27:501 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:25:37:502 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:25:47:503 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:25:57:504 nivel1/(12884:12885): Deadlock check started.
[TRACE] 00:27:15:227 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:27:18:818 nivel1/(13280:13280): Acepto Personaje: en Socket: 6
[TRACE] 00:27:18:819 nivel1/(13280:13280): Pedido posicion recurso: H
[TRACE] 00:27:18:919 nivel1/(13280:13280): Personaje a mover $, posicionX 2 posicionY 1
[TRACE] 00:27:18:919 nivel1/(13280:13280): Movimiento personaje: x: 2, y: 1

[TRACE] 00:27:19:21 nivel1/(13280:13280): Personaje a mover $, posicionX 3 posicionY 1
[TRACE] 00:27:19:21 nivel1/(13280:13280): Movimiento personaje: x: 3, y: 1

[TRACE] 00:27:19:122 nivel1/(13280:13280): Personaje a mover $, posicionX 4 posicionY 1
[TRACE] 00:27:19:122 nivel1/(13280:13280): Movimiento personaje: x: 4, y: 1

[TRACE] 00:27:19:726 nivel1/(13280:13280): Personaje a mover $, posicionX 5 posicionY 1
[TRACE] 00:27:19:726 nivel1/(13280:13280): Movimiento personaje: x: 5, y: 1

[TRACE] 00:27:19:826 nivel1/(13280:13280): Personaje a mover $, posicionX 6 posicionY 1
[TRACE] 00:27:19:827 nivel1/(13280:13280): Movimiento personaje: x: 6, y: 1

[TRACE] 00:27:19:928 nivel1/(13280:13280): Personaje a mover $, posicionX 7 posicionY 1
[TRACE] 00:27:19:928 nivel1/(13280:13280): Movimiento personaje: x: 7, y: 1

[TRACE] 00:27:20:535 nivel1/(13280:13280): Personaje a mover $, posicionX 8 posicionY 1
[TRACE] 00:27:20:535 nivel1/(13280:13280): Movimiento personaje: x: 8, y: 1

[TRACE] 00:27:20:636 nivel1/(13280:13280): Personaje a mover $, posicionX 9 posicionY 1
[TRACE] 00:27:20:636 nivel1/(13280:13280): Movimiento personaje: x: 9, y: 1

[TRACE] 00:27:20:737 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 1
[TRACE] 00:27:20:737 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 1

[TRACE] 00:27:21:338 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 2
[TRACE] 00:27:21:339 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 2

[TRACE] 00:27:21:441 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 3
[TRACE] 00:27:21:441 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 3

[TRACE] 00:27:21:542 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 4
[TRACE] 00:27:21:542 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 4

[TRACE] 00:27:22:144 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 5
[TRACE] 00:27:22:144 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 5

[TRACE] 00:27:22:245 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 6
[TRACE] 00:27:22:245 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 6

[TRACE] 00:27:22:346 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 7
[TRACE] 00:27:22:346 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 7

[TRACE] 00:27:22:947 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 8
[TRACE] 00:27:22:948 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 8

[TRACE] 00:27:23:49 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 9
[TRACE] 00:27:23:49 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 9

[TRACE] 00:27:23:151 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 10
[TRACE] 00:27:23:151 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 10

[TRACE] 00:27:23:653 nivel1/(13280:13280): Recurso a asignar H
[TRACE] 00:27:24:654 nivel1/(13280:13280): Pedido posicion recurso: V
[TRACE] 00:27:24:755 nivel1/(13280:13280): Personaje a mover $, posicionX 11 posicionY 10
[TRACE] 00:27:24:755 nivel1/(13280:13280): Movimiento personaje: x: 11, y: 10

[TRACE] 00:27:24:856 nivel1/(13280:13280): Personaje a mover $, posicionX 12 posicionY 10
[TRACE] 00:27:24:856 nivel1/(13280:13280): Movimiento personaje: x: 12, y: 10

[TRACE] 00:27:24:957 nivel1/(13280:13280): Personaje a mover $, posicionX 13 posicionY 10
[TRACE] 00:27:24:957 nivel1/(13280:13280): Movimiento personaje: x: 13, y: 10

[TRACE] 00:27:25:228 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:27:25:756 nivel1/(13280:13280): Personaje a mover $, posicionX 14 posicionY 10
[TRACE] 00:27:25:756 nivel1/(13280:13280): Movimiento personaje: x: 14, y: 10

[TRACE] 00:27:25:857 nivel1/(13280:13280): Personaje a mover $, posicionX 15 posicionY 10
[TRACE] 00:27:25:857 nivel1/(13280:13280): Movimiento personaje: x: 15, y: 10

[TRACE] 00:27:25:957 nivel1/(13280:13280): Personaje a mover $, posicionX 16 posicionY 10
[TRACE] 00:27:25:957 nivel1/(13280:13280): Movimiento personaje: x: 16, y: 10

[TRACE] 00:27:26:757 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 10
[TRACE] 00:27:26:757 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 10

[TRACE] 00:27:26:858 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 9
[TRACE] 00:27:26:858 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 9

[TRACE] 00:27:26:960 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 8
[TRACE] 00:27:26:960 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 8

[TRACE] 00:27:27:758 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 7
[TRACE] 00:27:27:758 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 7

[TRACE] 00:27:27:859 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 6
[TRACE] 00:27:27:859 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 6

[TRACE] 00:27:27:960 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 5
[TRACE] 00:27:27:960 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 5

[TRACE] 00:27:28:661 nivel1/(13280:13280): Recurso a asignar V
[TRACE] 00:27:29:662 nivel1/(13280:13280): Pedido posicion recurso: F
[TRACE] 00:27:29:764 nivel1/(13280:13280): Personaje a mover $, posicionX 16 posicionY 5
[TRACE] 00:27:29:764 nivel1/(13280:13280): Movimiento personaje: x: 16, y: 5

[TRACE] 00:27:29:865 nivel1/(13280:13280): Personaje a mover $, posicionX 15 posicionY 5
[TRACE] 00:27:29:865 nivel1/(13280:13280): Movimiento personaje: x: 15, y: 5

[TRACE] 00:27:29:965 nivel1/(13280:13280): Personaje a mover $, posicionX 14 posicionY 5
[TRACE] 00:27:29:965 nivel1/(13280:13280): Movimiento personaje: x: 14, y: 5

[TRACE] 00:27:30:765 nivel1/(13280:13280): Personaje a mover $, posicionX 13 posicionY 5
[TRACE] 00:27:30:765 nivel1/(13280:13280): Movimiento personaje: x: 13, y: 5

[TRACE] 00:27:30:867 nivel1/(13280:13280): Personaje a mover $, posicionX 12 posicionY 5
[TRACE] 00:27:30:867 nivel1/(13280:13280): Movimiento personaje: x: 12, y: 5

[TRACE] 00:27:30:968 nivel1/(13280:13280): Personaje a mover $, posicionX 11 posicionY 5
[TRACE] 00:27:30:968 nivel1/(13280:13280): Movimiento personaje: x: 11, y: 5

[TRACE] 00:27:31:766 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 5
[TRACE] 00:27:31:766 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 5

[TRACE] 00:27:31:867 nivel1/(13280:13280): Personaje a mover $, posicionX 9 posicionY 5
[TRACE] 00:27:31:867 nivel1/(13280:13280): Movimiento personaje: x: 9, y: 5

[TRACE] 00:27:31:968 nivel1/(13280:13280): Personaje a mover $, posicionX 8 posicionY 5
[TRACE] 00:27:31:969 nivel1/(13280:13280): Movimiento personaje: x: 8, y: 5

[TRACE] 00:27:32:768 nivel1/(13280:13280): Personaje a mover $, posicionX 7 posicionY 5
[TRACE] 00:27:32:768 nivel1/(13280:13280): Movimiento personaje: x: 7, y: 5

[TRACE] 00:27:32:869 nivel1/(13280:13280): Personaje a mover $, posicionX 6 posicionY 5
[TRACE] 00:27:32:869 nivel1/(13280:13280): Movimiento personaje: x: 6, y: 5

[TRACE] 00:27:32:971 nivel1/(13280:13280): Personaje a mover $, posicionX 5 posicionY 5
[TRACE] 00:27:32:971 nivel1/(13280:13280): Movimiento personaje: x: 5, y: 5

[TRACE] 00:27:33:769 nivel1/(13280:13280): Personaje a mover $, posicionX 4 posicionY 5
[TRACE] 00:27:33:769 nivel1/(13280:13280): Movimiento personaje: x: 4, y: 5

[TRACE] 00:27:33:869 nivel1/(13280:13280): Personaje a mover $, posicionX 3 posicionY 5
[TRACE] 00:27:33:869 nivel1/(13280:13280): Movimiento personaje: x: 3, y: 5

[TRACE] 00:27:33:970 nivel1/(13280:13280): Personaje a mover $, posicionX 3 posicionY 4
[TRACE] 00:27:33:970 nivel1/(13280:13280): Movimiento personaje: x: 3, y: 4

[TRACE] 00:27:34:770 nivel1/(13280:13280): Personaje a mover $, posicionX 3 posicionY 3
[TRACE] 00:27:34:770 nivel1/(13280:13280): Movimiento personaje: x: 3, y: 3

[TRACE] 00:27:34:771 nivel1/(13280:13280): Recurso a asignar F
[TRACE] 00:27:35:228 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:27:35:671 nivel1/(13280:13280): Pedido posicion recurso: H
[TRACE] 00:27:35:773 nivel1/(13280:13280): Personaje a mover $, posicionX 4 posicionY 3
[TRACE] 00:27:35:773 nivel1/(13280:13280): Movimiento personaje: x: 4, y: 3

[TRACE] 00:27:35:874 nivel1/(13280:13280): Personaje a mover $, posicionX 5 posicionY 3
[TRACE] 00:27:35:874 nivel1/(13280:13280): Movimiento personaje: x: 5, y: 3

[TRACE] 00:27:35:975 nivel1/(13280:13280): Personaje a mover $, posicionX 6 posicionY 3
[TRACE] 00:27:35:975 nivel1/(13280:13280): Movimiento personaje: x: 6, y: 3

[TRACE] 00:27:36:775 nivel1/(13280:13280): Personaje a mover $, posicionX 7 posicionY 3
[TRACE] 00:27:36:775 nivel1/(13280:13280): Movimiento personaje: x: 7, y: 3

[TRACE] 00:27:36:876 nivel1/(13280:13280): Personaje a mover $, posicionX 8 posicionY 3
[TRACE] 00:27:36:876 nivel1/(13280:13280): Movimiento personaje: x: 8, y: 3

[TRACE] 00:27:36:978 nivel1/(13280:13280): Personaje a mover $, posicionX 9 posicionY 3
[TRACE] 00:27:36:978 nivel1/(13280:13280): Movimiento personaje: x: 9, y: 3

[TRACE] 00:27:37:777 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 3
[TRACE] 00:27:37:777 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 3

[TRACE] 00:27:37:878 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 4
[TRACE] 00:27:37:878 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 4

[TRACE] 00:27:37:979 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 5
[TRACE] 00:27:37:979 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 5

[TRACE] 00:27:38:778 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 6
[TRACE] 00:27:38:778 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 6

[TRACE] 00:27:38:878 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 7
[TRACE] 00:27:38:878 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 7

[TRACE] 00:27:38:980 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 8
[TRACE] 00:27:38:980 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 8

[TRACE] 00:27:39:780 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 9
[TRACE] 00:27:39:780 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 9

[TRACE] 00:27:39:881 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 10
[TRACE] 00:27:39:881 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 10

[TRACE] 00:27:39:881 nivel1/(13280:13280): Recurso a asignar H
[TRACE] 00:27:40:681 nivel1/(13280:13280): Pedido posicion recurso: V
[TRACE] 00:27:40:782 nivel1/(13280:13280): Personaje a mover $, posicionX 11 posicionY 10
[TRACE] 00:27:40:782 nivel1/(13280:13280): Movimiento personaje: x: 11, y: 10

[TRACE] 00:27:40:884 nivel1/(13280:13280): Personaje a mover $, posicionX 12 posicionY 10
[TRACE] 00:27:40:884 nivel1/(13280:13280): Movimiento personaje: x: 12, y: 10

[TRACE] 00:27:40:986 nivel1/(13280:13280): Personaje a mover $, posicionX 13 posicionY 10
[TRACE] 00:27:40:986 nivel1/(13280:13280): Movimiento personaje: x: 13, y: 10

[TRACE] 00:27:41:784 nivel1/(13280:13280): Personaje a mover $, posicionX 14 posicionY 10
[TRACE] 00:27:41:784 nivel1/(13280:13280): Movimiento personaje: x: 14, y: 10

[TRACE] 00:27:41:886 nivel1/(13280:13280): Personaje a mover $, posicionX 15 posicionY 10
[TRACE] 00:27:41:886 nivel1/(13280:13280): Movimiento personaje: x: 15, y: 10

[TRACE] 00:27:41:988 nivel1/(13280:13280): Personaje a mover $, posicionX 16 posicionY 10
[TRACE] 00:27:41:988 nivel1/(13280:13280): Movimiento personaje: x: 16, y: 10

[TRACE] 00:27:42:785 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 10
[TRACE] 00:27:42:785 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 10

[TRACE] 00:27:42:886 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 9
[TRACE] 00:27:42:886 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 9

[TRACE] 00:27:42:988 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 8
[TRACE] 00:27:42:988 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 8

[TRACE] 00:27:43:786 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 7
[TRACE] 00:27:43:786 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 7

[TRACE] 00:27:43:887 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 6
[TRACE] 00:27:43:887 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 6

[TRACE] 00:27:43:988 nivel1/(13280:13280): Personaje a mover $, posicionX 17 posicionY 5
[TRACE] 00:27:43:988 nivel1/(13280:13280): Movimiento personaje: x: 17, y: 5

[TRACE] 00:27:44:686 nivel1/(13280:13280): Recurso a asignar V
[TRACE] 00:27:45:229 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:27:45:689 nivel1/(13280:13280): Pedido posicion recurso: H
[TRACE] 00:27:45:789 nivel1/(13280:13280): Personaje a mover $, posicionX 16 posicionY 5
[TRACE] 00:27:45:789 nivel1/(13280:13280): Movimiento personaje: x: 16, y: 5

[TRACE] 00:27:45:891 nivel1/(13280:13280): Personaje a mover $, posicionX 15 posicionY 5
[TRACE] 00:27:45:891 nivel1/(13280:13280): Movimiento personaje: x: 15, y: 5

[TRACE] 00:27:45:993 nivel1/(13280:13280): Personaje a mover $, posicionX 14 posicionY 5
[TRACE] 00:27:45:993 nivel1/(13280:13280): Movimiento personaje: x: 14, y: 5

[TRACE] 00:27:46:790 nivel1/(13280:13280): Personaje a mover $, posicionX 13 posicionY 5
[TRACE] 00:27:46:790 nivel1/(13280:13280): Movimiento personaje: x: 13, y: 5

[TRACE] 00:27:46:890 nivel1/(13280:13280): Personaje a mover $, posicionX 12 posicionY 5
[TRACE] 00:27:46:891 nivel1/(13280:13280): Movimiento personaje: x: 12, y: 5

[TRACE] 00:27:46:993 nivel1/(13280:13280): Personaje a mover $, posicionX 11 posicionY 5
[TRACE] 00:27:46:993 nivel1/(13280:13280): Movimiento personaje: x: 11, y: 5

[TRACE] 00:27:47:793 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 5
[TRACE] 00:27:47:793 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 5

[TRACE] 00:27:47:893 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 6
[TRACE] 00:27:47:894 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 6

[TRACE] 00:27:47:995 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 7
[TRACE] 00:27:47:995 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 7

[TRACE] 00:27:48:796 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 8
[TRACE] 00:27:48:796 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 8

[TRACE] 00:27:48:896 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 9
[TRACE] 00:27:48:896 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 9

[TRACE] 00:27:48:997 nivel1/(13280:13280): Personaje a mover $, posicionX 10 posicionY 10
[TRACE] 00:27:48:997 nivel1/(13280:13280): Movimiento personaje: x: 10, y: 10

[TRACE] 00:27:49:697 nivel1/(13280:13280): Recurso a asignar H
[TRACE] 00:27:49:697 nivel1/(13280:13280): Personaje $ termina.
[TRACE] 00:27:49:697 nivel1/(13280:13280): Recursos a liberar al matar personaje 1HHHVVF
[TRACE] 00:27:55:231 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:28:05:232 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:28:15:234 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:28:25:235 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:28:35:235 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:28:45:236 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:28:55:236 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:29:05:237 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:29:15:237 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:29:25:238 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:29:35:239 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:29:45:239 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:29:55:239 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:30:05:239 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:30:15:240 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:30:25:241 nivel1/(13280:13281): Deadlock check started.
[TRACE] 00:30:35:242 nivel1/(13280:13281): Deadlock check started.
